fc_arr       scurve
0.000000  0.001000 0.000000 0.000000 0.000000 
0.000000  0.006000 0.217000 0.000000 0.000000 
0.000000  0.000000 0.000000 0.000000 0.001000 
0.003000  0.321000 0.119000 0.077000 0.006000 
0.000000  0.007000 0.000000 0.001000 4.860658 
0.513000  0.320000 0.072000 0.039000 0.000000 
0.000000  0.000000 0.055000 0.000000 0.000000 
0.939000  0.000000 0.123000 0.000000 0.321000 
0.348000  0.672000 0.000000 0.228000 0.641000 
0.692000  0.000000 0.014000 0.003000 0.000000 
0.002000  0.097000 0.143000 0.186000 0.010000 
0.021000  0.177000 0.032000 0.151000 0.005000 
0.018000  0.059000 0.000000 0.108000 0.000000 
0.784000  0.000000 0.024000 0.000000 0.000000 
0.001000  0.136000 0.695000 0.002000 0.000000 
0.018000  0.002000 0.000000 0.386000 0.089000 
0.052000  0.001000 0.000000 0.000000 0.053000 
0.292000  0.000000 0.148000 0.003000 0.498000 
0.010000  0.000000 0.026000 0.003000 0.000000 
0.952000  0.788000 0.207000 0.147000 0.429000 
0.145000  0.035000 0.005000 0.096000 0.081000 
0.000000  0.000000 0.037000 0.000000 0.108000 
0.002000  0.081000 0.000000 0.053000 0.000000 
0.021000  0.914000 0.238000 0.000000 0.007000 
0.001000  0.026000 0.001000 0.014000 0.020000 
0.000000  0.000000 0.003000 0.000000 0.011000 
0.094000  0.000000 0.000000 0.000000 0.034000 
0.256000  0.873000 0.001000 0.002000 0.000000 
0.005000  0.001000 0.000000 0.056000 0.174000 
0.919000  0.741000 0.676000 0.189000 0.000000 
0.296000  0.006000 0.064000 5.092118 0.914000 
0.829000  0.250000 0.297000 0.005000 0.029000 
0.020000  0.431000 0.051000 0.003000 0.998000 
0.022000  0.631000 0.040000 0.804000 0.870000 
0.966000  0.001000 0.742000 0.964000 0.970000 
0.003000  0.209000 0.044000 0.003000 0.095000 
0.518000  0.674000 0.713000 0.209000 0.289000 
0.680000  0.362000 0.647000 0.109000 0.195000 
0.470000  0.002000 0.563000 0.000000 0.982000 
0.000000  0.256000 0.001000 0.000000 0.068000 
0.639000  0.964000 0.055000 0.017000 0.247000 
0.127000  0.000000 0.870000 0.567000 0.464000 
0.107000  0.069000 0.015000 0.387000 0.825000 
0.000000  0.687000 0.084000 0.960000 0.244000 
0.003000  0.322000 0.102000 0.004000 0.999000 
0.988000  0.720000 0.647000 0.908000 0.662000 
0.288000  0.111000 0.601000 0.500000 0.020000 
0.000000  0.358000 0.005000 0.601000 0.122000 
0.526000  0.056000 0.465000 0.004000 0.315000 
0.998000  0.794000 0.000000 0.106000 0.029000 
0.234000  0.024000 0.227000 0.272000 0.005000 
0.000000  0.141000 0.000000 0.221000 0.525000 
0.005000  0.021000 0.021000 0.333000 0.762000 
0.989000  0.070000 0.085000 0.000000 0.132000 
0.014000  0.011000 0.410000 0.663000 0.998000 
0.980000  0.969000 0.668000 0.067000 0.780000 
0.137000  0.443000 5.323578 0.995000 0.998000 
0.715000  0.884000 0.239000 0.446000 0.364000 
0.932000  0.532000 0.163000 1.000000 0.320000 
0.982000  0.538000 0.997000 0.994000 1.000000 
0.024000  0.993000 1.000000 1.000000 0.212000 
0.840000  0.540000 0.198000 0.649000 0.960000 
0.978000  0.995000 0.829000 0.867000 0.992000 
0.931000  0.982000 0.732000 0.782000 0.947000 
0.126000  0.978000 0.000000 1.000000 0.004000 
0.885000  0.026000 0.009000 0.654000 0.971000 
0.999000  0.649000 0.346000 0.853000 0.725000 
0.034000  0.998000 0.976000 0.936000 0.746000 
0.622000  0.291000 0.925000 0.994000 0.003000 
0.985000  0.646000 1.000000 0.859000 0.101000 
0.906000  0.715000 0.232000 1.000000 1.000000 
0.994000  0.987000 1.000000 0.985000 0.915000 
0.704000  0.977000 0.965000 0.367000 0.006000 
0.927000  0.127000 0.982000 0.725000 0.971000 
0.560000  0.948000 0.066000 0.878000 1.000000 
0.997000  0.035000 0.649000 0.452000 0.860000 
0.437000  0.850000 0.853000 0.198000 0.007000 
0.744000  0.010000 0.862000 0.964000 0.200000 
0.404000  0.445000 0.898000 0.993000 1.000000 
0.646000  0.684000 0.000000 0.712000 0.300000 
0.264000  0.930000 0.984000 1.000000 1.000000 
1.000000  0.982000 0.540000 0.996000 0.725000 
0.935000  5.555038 1.000000 1.000000 0.975000 
1.000000  0.943000 0.980000 0.962000 1.000000 
0.989000  0.914000 1.000000 0.941000 1.000000 
0.983000  1.000000 1.000000 1.000000 0.623000 
1.000000  1.000000 1.000000 0.931000 0.998000 
0.991000  0.928000 0.998000 1.000000 1.000000 
1.000000  0.998000 1.000000 1.000000 1.000000 
1.000000  0.995000 1.000000 1.000000 0.883000 
1.000000  0.024000 1.000000 0.343000 0.999000 
0.559000  0.517000 0.993000 1.000000 1.000000 
0.994000  0.969000 1.000000 0.999000 0.687000 
1.000000  1.000000 1.000000 0.999000 0.995000 
0.970000  1.000000 1.000000 0.275000 1.000000 
0.998000  1.000000 1.000000 0.837000 1.000000 
1.000000  0.924000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 0.995000 
1.000000  1.000000 0.972000 0.341000 1.000000 
0.848000  1.000000 0.999000 1.000000 0.989000 
1.000000  0.811000 1.000000 1.000000 1.000000 
0.703000  0.995000 0.984000 0.999000 0.978000 
1.000000  1.000000 0.921000 0.576000 0.998000 
0.446000  1.000000 1.000000 0.921000 0.965000 
0.986000  1.000000 1.000000 1.000000 0.998000 
0.997000  0.246000 0.996000 0.963000 0.945000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  0.990000 1.000000 0.997000 1.000000 
5.786498  1.000000 1.000000 0.997000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 0.982000 1.000000 
1.000000  1.000000 0.998000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 0.996000 1.000000 
0.386000  1.000000 0.916000 1.000000 0.953000 
0.957000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 0.989000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 0.873000 1.000000 1.000000 
1.000000  1.000000 0.997000 1.000000 1.000000 
0.998000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 0.913000 1.000000 0.994000 
1.000000  1.000000 1.000000 1.000000 1.000000 
0.996000  1.000000 1.000000 1.000000 0.982000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 0.976000 1.000000 0.944000 
1.000000  1.000000 1.000000 0.999000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
0.829000  1.000000 0.998000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 6.017958 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 0.969000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  0.998000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 6.249418 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 6.480878 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  6.712338 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
6.943798  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 7.175258 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 7.406718 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 7.638177 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  7.869637 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
8.101097  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 8.332557 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 8.564017 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 8.795477 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  9.026937 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
9.258397  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 9.489857 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
1.000000  1.000000 1.000000 1.000000 1.000000 
