fc_arr       scurve
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.002000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.003000 0
0.000000 0
0.000000 0
0.000000 0
0.051000 0
0.000000 0
0.000000 0
0.001000 0
0.000000 1.000000e-03
0.003000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.005000 0
0.000000 0
0.000000 0
0.000000 3.000000e-03
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.052000 9.000000e-03
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 3.700000e-02
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 2.600000e-02
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.037000 8.000000e-03
0.003000 0
0.000000 0
0.000000 0
0.033000 1.600000e-02
0.017000 0
0.000000 0
0.000000 3.000000e-03
0.000000 0
0.378000 0
0.002000 0
0.011000 1.500000e-02
0.071000 0
0.004000 6.900000e-02
0.098000 0
0.000000 0
0.000000 0
0.001000 4.000000e-03
0.001000 0
0.000000 5.000000e-03
0.000000 3.000000e-03
0.000000 0
0.000000 0
0.001000 0
0.112000 0
0.000000 0
0.000000 0
0.002000 8.600000e-02
0.000000 0
0.000000 0
0.000000 1.700000e-02
0.000000 1.000000e-03
0.000000 0
0.000000 0
0.006000 0
0.001000 0
0.029000 0
0.000000 0
0.000000 0
0.386000 1.550000e-01
0.001000 1.000000e-03
0.019000 1.000000e-03
0.000000 0
0.000000 1.000000e-03
0.000000 0
0.000000 0
0.001000 0
0.000000 0
0.000000 0
0.000000 3.690000e-01
0.005000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 0
0.000000 1.000000e-03
0.000000 0
0.000000 0
0.006000 2.170000e-01
0.000000 0
0.000000 0
0.000000 0
0.001000 3.000000e-03
0.321000 1.190000e-01
0.077000 6.000000e-03
0.000000 7.000000e-03
0.000000 1.000000e-03
0.513000 3.200000e-01
0.072000 3.900000e-02
0.000000 0
0.000000 5.500000e-02
0.000000 0
0.939000 0
0.123000 0
0.321000 3.480000e-01
0.672000 0
0.228000 6.410000e-01
0.692000 0
0.014000 3.000000e-03
0.000000 2.000000e-03
0.097000 1.430000e-01
0.186000 1.000000e-02
0.021000 1.770000e-01
0.032000 1.510000e-01
0.005000 1.800000e-02
0.059000 0
0.108000 0
0.784000 0
0.024000 0
0.000000 1.000000e-03
0.136000 6.950000e-01
0.002000 0
0.018000 2.000000e-03
0.000000 3.860000e-01
0.089000 5.200000e-02
0.001000 0
0.000000 5.300000e-02
0.292000 0
0.148000 3.000000e-03
0.498000 1.000000e-02
0.000000 2.600000e-02
0.003000 0
0.952000 7.880000e-01
0.207000 1.470000e-01
0.429000 1.450000e-01
0.035000 5.000000e-03
0.096000 8.100000e-02
0.000000 0
0.037000 0
0.108000 2.000000e-03
0.081000 0
0.053000 0
0.021000 9.140000e-01
0.238000 0
0.007000 1.000000e-03
0.026000 1.000000e-03
0.014000 2.000000e-02
0.000000 0
0.003000 0
0.011000 9.400000e-02
0.000000 0
0.000000 3.400000e-02
0.256000 8.730000e-01
0.001000 2.000000e-03
0.000000 5.000000e-03
0.001000 0
0.056000 1.740000e-01
0.919000 7.410000e-01
0.676000 1.890000e-01
0.000000 2.960000e-01
0.006000 6.400000e-02
0.914000 8.290000e-01
0.250000 2.970000e-01
0.005000 2.900000e-02
0.020000 4.310000e-01
0.051000 3.000000e-03
0.998000 2.200000e-02
0.631000 4.000000e-02
0.804000 8.700000e-01
0.966000 1.000000e-03
0.742000 9.640000e-01
0.970000 3.000000e-03
0.209000 4.400000e-02
0.003000 9.500000e-02
0.518000 6.740000e-01
0.713000 2.090000e-01
0.289000 6.800000e-01
0.362000 6.470000e-01
0.109000 1.950000e-01
0.470000 2.000000e-03
0.563000 0
0.982000 0
0.256000 1.000000e-03
0.000000 6.800000e-02
0.639000 9.640000e-01
0.055000 1.700000e-02
0.247000 1.270000e-01
0.000000 8.700000e-01
0.567000 4.640000e-01
0.107000 6.900000e-02
0.015000 3.870000e-01
0.825000 0
0.687000 8.400000e-02
0.960000 2.440000e-01
0.003000 3.220000e-01
0.102000 4.000000e-03
0.999000 9.880000e-01
0.720000 6.470000e-01
0.908000 6.620000e-01
0.288000 1.110000e-01
0.601000 5.000000e-01
0.020000 0
0.358000 5.000000e-03
0.601000 1.220000e-01
0.526000 5.600000e-02
0.465000 4.000000e-03
0.315000 9.980000e-01
0.794000 0
0.106000 2.900000e-02
0.234000 2.400000e-02
0.227000 2.720000e-01
0.005000 0
0.141000 0
0.221000 5.250000e-01
0.005000 2.100000e-02
0.021000 3.330000e-01
0.762000 9.890000e-01
0.070000 8.500000e-02
0.000000 1.320000e-01
0.014000 1.100000e-02
0.410000 6.630000e-01
0.998000 9.800000e-01
0.969000 6.680000e-01
0.067000 7.800000e-01
0.137000 4.430000e-01
0.995000 9.980000e-01
0.715000 8.840000e-01
0.239000 4.460000e-01
0.364000 9.320000e-01
0.532000 1.630000e-01
1.000000 3.200000e-01
0.982000 5.380000e-01
0.997000 9.940000e-01
1.000000 2.400000e-02
0.993000 1
1.000000 2.120000e-01
0.840000 5.400000e-01
0.198000 6.490000e-01
0.960000 9.780000e-01
0.995000 8.290000e-01
0.867000 9.920000e-01
0.931000 9.820000e-01
0.732000 7.820000e-01
0.947000 1.260000e-01
0.978000 0
1.000000 4.000000e-03
0.885000 2.600000e-02
0.009000 6.540000e-01
0.971000 9.990000e-01
0.649000 3.460000e-01
0.853000 7.250000e-01
0.034000 9.980000e-01
0.976000 9.360000e-01
0.746000 6.220000e-01
0.291000 9.250000e-01
0.994000 3.000000e-03
0.985000 6.460000e-01
1.000000 8.590000e-01
0.101000 9.060000e-01
0.715000 2.320000e-01
1.000000 1
0.994000 9.870000e-01
1.000000 9.850000e-01
0.915000 7.040000e-01
0.977000 9.650000e-01
0.367000 6.000000e-03
0.927000 1.270000e-01
0.982000 7.250000e-01
0.971000 5.600000e-01
0.948000 6.600000e-02
0.878000 1
0.997000 3.500000e-02
0.649000 4.520000e-01
0.860000 4.370000e-01
0.850000 8.530000e-01
0.198000 7.000000e-03
0.744000 1.000000e-02
0.862000 9.640000e-01
0.200000 4.040000e-01
0.445000 8.980000e-01
0.993000 1
0.646000 6.840000e-01
0.000000 7.120000e-01
0.300000 2.640000e-01
0.930000 9.840000e-01
1.000000 1
1.000000 9.820000e-01
0.540000 9.960000e-01
0.725000 9.350000e-01
1.000000 1
0.975000 1
0.943000 9.800000e-01
0.962000 1
0.989000 9.140000e-01
1.000000 9.410000e-01
1.000000 9.830000e-01
1.000000 1
1.000000 6.230000e-01
1.000000 1
1.000000 9.310000e-01
0.998000 9.910000e-01
0.928000 9.980000e-01
1.000000 1
1.000000 9.980000e-01
1.000000 1
1.000000 1
0.995000 1
1.000000 8.830000e-01
1.000000 2.400000e-02
1.000000 3.430000e-01
0.999000 5.590000e-01
0.517000 9.930000e-01
1.000000 1
0.994000 9.690000e-01
1.000000 9.990000e-01
0.687000 1
1.000000 1
0.999000 9.950000e-01
0.970000 1
1.000000 2.750000e-01
1.000000 9.980000e-01
1.000000 1
0.837000 1
1.000000 9.240000e-01
1.000000 1
1.000000 1
1.000000 1
1.000000 9.950000e-01
1.000000 1
0.972000 3.410000e-01
1.000000 8.480000e-01
1.000000 9.990000e-01
1.000000 9.890000e-01
1.000000 8.110000e-01
1.000000 1
1.000000 7.030000e-01
0.995000 9.840000e-01
0.999000 9.780000e-01
1.000000 1
0.921000 5.760000e-01
0.998000 4.460000e-01
1.000000 1
0.921000 9.650000e-01
0.986000 1
1.000000 1
0.998000 9.970000e-01
0.246000 9.960000e-01
0.963000 9.450000e-01
1.000000 1
1.000000 1
1.000000 1
0.990000 1
0.997000 1
1.000000 1
0.997000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 9.820000e-01
1.000000 1
1.000000 9.980000e-01
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 9.960000e-01
1.000000 3.860000e-01
1.000000 9.160000e-01
1.000000 9.530000e-01
0.957000 1
1.000000 1
1.000000 1
1.000000 1
0.989000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 8.730000e-01
1.000000 1
1.000000 1
0.997000 1
1.000000 9.980000e-01
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 9.130000e-01
1.000000 9.940000e-01
1.000000 1
1.000000 1
1.000000 9.960000e-01
1.000000 1
1.000000 9.820000e-01
1.000000 1
1.000000 1
1.000000 1
1.000000 9.760000e-01
1.000000 9.440000e-01
1.000000 1
1.000000 9.990000e-01
1.000000 1
1.000000 1
1.000000 1
0.829000 1
0.998000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 9.690000e-01
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 9.980000e-01
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
1.000000 1
